experiment,config_fingerprint,track,trial,snr_db,rsr_db,N,K,P,modulation,algorithm,metric,value,error_energy,true_energy,expected_symbol_energy,bit_errors,bit_count,status,error_type,error_message,master_seed,sigma2,alpha_b_abs,max_iter
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,14,36,3,1,16-QAM,biased_gs,detection_nmse,0.065774213879328344,0.19732264163798502,,3,,,ok,,,20260818,1.503561700881817,5.011872336272722,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,14,36,3,1,16-QAM,em_gs,detection_nmse,0.070112829201068774,0.21033848760320631,,3,,,ok,,,20260818,1.503561700881817,5.011872336272722,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,14,36,3,1,16-QAM,genie_zf,detection_nmse,0.017516803935442474,0.052550411806327427,,3,,,ok,,,20260818,1.503561700881817,5.011872336272722,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,14,36,3,1,16-QAM,cui_crlb,detection_nmse,0.091693009299257611,0.27507902789777283,,3,,,ok,,,20260818,1.503561700881817,5.011872336272722,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,15,36,3,1,16-QAM,biased_gs,detection_nmse,0.094643814756981956,0.28393144427094585,,3,,,ok,,,20260818,1.503561700881817,5.6234132519034912,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,15,36,3,1,16-QAM,em_gs,detection_nmse,0.063628621028490359,0.19088586308547106,,3,,,ok,,,20260818,1.503561700881817,5.6234132519034912,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,15,36,3,1,16-QAM,genie_zf,detection_nmse,0.056018115784619356,0.16805434735385807,,3,,,ok,,,20260818,1.503561700881817,5.6234132519034912,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,15,36,3,1,16-QAM,cui_crlb,detection_nmse,0.10300578373245466,0.30901735119736395,,3,,,ok,,,20260818,1.503561700881817,5.6234132519034912,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,16,36,3,1,16-QAM,biased_gs,detection_nmse,0.06775694093187222,0.20327082279561665,,3,,,ok,,,20260818,1.503561700881817,6.3095734448019325,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,16,36,3,1,16-QAM,em_gs,detection_nmse,0.050297478898508143,0.15089243669552443,,3,,,ok,,,20260818,1.503561700881817,6.3095734448019325,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,16,36,3,1,16-QAM,genie_zf,detection_nmse,0.027363225287814794,0.082089675863444386,,3,,,ok,,,20260818,1.503561700881817,6.3095734448019325,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,16,36,3,1,16-QAM,cui_crlb,detection_nmse,0.092707024096022272,0.27812107228806682,,3,,,ok,,,20260818,1.503561700881817,6.3095734448019325,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,17,36,3,1,16-QAM,biased_gs,detection_nmse,0.094885597457964321,0.28465679237389296,,3,,,ok,,,20260818,1.503561700881817,7.0794578438413787,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,17,36,3,1,16-QAM,em_gs,detection_nmse,0.10452885455799243,0.3135865636739773,,3,,,ok,,,20260818,1.503561700881817,7.0794578438413787,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,17,36,3,1,16-QAM,genie_zf,detection_nmse,0.013524493907263296,0.040573481721789886,,3,,,ok,,,20260818,1.503561700881817,7.0794578438413787,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,17,36,3,1,16-QAM,cui_crlb,detection_nmse,0.090345893545670006,0.27103768063701,,3,,,ok,,,20260818,1.503561700881817,7.0794578438413787,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,18,36,3,1,16-QAM,biased_gs,detection_nmse,0.0940041783802954,0.2820125351408862,,3,,,ok,,,20260818,1.503561700881817,7.9432823472428149,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,18,36,3,1,16-QAM,em_gs,detection_nmse,0.088162091303844892,0.26448627391153468,,3,,,ok,,,20260818,1.503561700881817,7.9432823472428149,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,18,36,3,1,16-QAM,genie_zf,detection_nmse,0.011332002935463138,0.033996008806389415,,3,,,ok,,,20260818,1.503561700881817,7.9432823472428149,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,18,36,3,1,16-QAM,cui_crlb,detection_nmse,0.09428185746074659,0.28284557238223978,,3,,,ok,,,20260818,1.503561700881817,7.9432823472428149,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,19,36,3,1,16-QAM,biased_gs,detection_nmse,0.19213572797695591,0.57640718393086776,,3,,,ok,,,20260818,1.503561700881817,8.9125093813374558,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,19,36,3,1,16-QAM,em_gs,detection_nmse,0.17112098130038408,0.51336294390115222,,3,,,ok,,,20260818,1.503561700881817,8.9125093813374558,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,19,36,3,1,16-QAM,genie_zf,detection_nmse,0.038379525360530839,0.11513857608159252,,3,,,ok,,,20260818,1.503561700881817,8.9125093813374558,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,19,36,3,1,16-QAM,cui_crlb,detection_nmse,0.089329058180303331,0.26798717454090998,,3,,,ok,,,20260818,1.503561700881817,8.9125093813374558,50
